,Gene stable ID,Gene name,Transcript name,RefSeq match transcript (MANE Select),Ensembl Canonical,Transcript stable ID,gene_id
7304,ENSG00000092068,SLC7A8,SLC7A8-201,NM_012244.4,True,ENST00000316902,ENSG00000092068.19
7305,ENSG00000158411,MITD1,MITD1-201,NM_138798.3,True,ENST00000289359,ENSG00000158411.11
7306,ENSG00000158402,CDC25C,CDC25C-201,NM_001790.5,True,ENST00000323760,ENSG00000158402.19
7307,ENSG00000131381,RBSN,RBSN-201,NM_022340.4,True,ENST00000253699,ENSG00000131381.12
7308,ENSG00000203995,ZYG11A,ZYG11A-201,NM_001004339.3,True,ENST00000371528,ENSG00000203995.9
7309,ENSG00000151876,FBXO4,FBXO4-201,NM_012176.3,True,ENST00000281623,ENSG00000151876.12
7310,ENSG00000168569,TMEM223,TMEM223-201,NM_001080501.3,True,ENST00000307366,ENSG00000168569.7
7311,ENSG00000173402,DAG1,DAG1-201,NM_004393.6,True,ENST00000308775,ENSG00000173402.11
7312,ENSG00000157895,C12orf43,C12orf43-201,NM_022895.3,True,ENST00000288757,ENSG00000157895.11
7313,ENSG00000130348,QRSL1,QRSL1-202,NM_018292.5,True,ENST00000369046,ENSG00000130348.11
7314,ENSG00000168216,LMBRD1,LMBRD1-229,NM_018368.4,True,ENST00000649934,ENSG00000168216.11
7315,ENSG00000111880,RNGTT,RNGTT-202,NM_003800.5,True,ENST00000369485,ENSG00000111880.15
7316,ENSG00000184164,CRELD2,CRELD2-201,NM_024324.5,True,ENST00000328268,ENSG00000184164.14
7317,ENSG00000116604,MEF2D,MEF2D-201,NM_005920.4,True,ENST00000348159,ENSG00000116604.17
7318,ENSG00000144366,GULP1,GULP1-206,NM_016315.4,True,ENST00000409830,ENSG00000144366.15
7319,ENSG00000074219,TEAD2,TEAD2-204,NM_001256660.2,True,ENST00000593945,ENSG00000074219.13
7320,ENSG00000126653,NSRP1,NSRP1-201,NM_032141.4,True,ENST00000247026,ENSG00000126653.17
7321,ENSG00000157741,UBN2,UBN2-201,NM_173569.4,True,ENST00000473989,ENSG00000157741.14
7322,ENSG00000042445,RETSAT,RETSAT-201,NM_017750.4,True,ENST00000295802,ENSG00000042445.13
7323,ENSG00000166801,FAM111A,FAM111A-213,NM_001312909.2,True,ENST00000675163,ENSG00000166801.15
7324,ENSG00000010318,PHF7,PHF7-201,NM_016483.7,True,ENST00000327906,ENSG00000010318.20
7325,ENSG00000165983,PTER,PTER-205,NM_001261836.2,True,ENST00000535784,ENSG00000165983.14
7326,ENSG00000112079,STK38,STK38-201,NM_007271.4,True,ENST00000229812,ENSG00000112079.8
7327,ENSG00000091317,CMTM6,CMTM6-201,NM_017801.3,True,ENST00000205636,ENSG00000091317.7
7328,ENSG00000158201,ABHD3,ABHD3-201,NM_138340.5,True,ENST00000289119,ENSG00000158201.9
7329,ENSG00000109670,FBXW7,FBXW7-201,NM_001349798.2,True,ENST00000281708,ENSG00000109670.14
7330,ENSG00000112679,DUSP22,DUSP22-202,NM_001286555.3,True,ENST00000419235,ENSG00000112679.14
7331,ENSG00000132549,VPS13B,VPS13B-202,NM_152564.5,True,ENST00000357162,ENSG00000132549.18
7332,ENSG00000119139,TJP2,TJP2-202,NM_004817.4,True,ENST00000377245,ENSG00000119139.19
7333,ENSG00000137275,RIPK1,RIPK1-201,NM_001354930.2,True,ENST00000259808,ENSG00000137275.13
7334,ENSG00000124160,NCOA5,NCOA5-201,NM_020967.3,True,ENST00000290231,ENSG00000124160.11
7335,ENSG00000120837,NFYB,NFYB-201,NM_006166.4,True,ENST00000240055,ENSG00000120837.7
7336,ENSG00000138685,FGF2,FGF2-203,NM_001361665.2,True,ENST00000644866,ENSG00000138685.15
7337,ENSG00000255026,,,,True,ENST00000533924,ENSG00000255026.1
7338,ENSG00000205485,LINC03009,LINC03009-201,,True,ENST00000429707,ENSG00000205485.13
7339,ENSG00000125827,TMX4,TMX4-201,NM_021156.4,True,ENST00000246024,ENSG00000125827.8
7340,ENSG00000151881,TMEM267,TMEM267-201,NM_022483.5,True,ENST00000397080,ENSG00000151881.14
7341,ENSG00000127989,MTERF1,MTERF1-201,NM_006980.5,True,ENST00000351870,ENSG00000127989.13
7342,ENSG00000179406,LINC00174,LINC00174-209,,True,ENST00000638517,ENSG00000179406.7
7343,ENSG00000101574,METTL4,METTL4-203,NM_022840.5,True,ENST00000574538,ENSG00000101574.14
7344,ENSG00000165516,KLHDC2,KLHDC2-201,NM_014315.3,True,ENST00000298307,ENSG00000165516.10
7345,ENSG00000135900,MRPL44,MRPL44-201,NM_022915.5,True,ENST00000258383,ENSG00000135900.3
7346,ENSG00000163867,ZMYM6,ZMYM6-202,NM_007167.4,True,ENST00000357182,ENSG00000163867.16
7347,ENSG00000171295,ZNF440,ZNF440-201,NM_152357.3,True,ENST00000304060,ENSG00000171295.12
7348,ENSG00000101624,CEP76,CEP76-201,NM_024899.4,True,ENST00000262127,ENSG00000101624.10
7349,ENSG00000115526,CHST10,CHST10-201,NM_004854.5,True,ENST00000264249,ENSG00000115526.10
7350,ENSG00000050130,JKAMP,JKAMP-214,NM_016475.5,True,ENST00000616435,ENSG00000050130.17
7351,ENSG00000135070,ISCA1,ISCA1-203,NM_030940.4,True,ENST00000375991,ENSG00000135070.14
7352,ENSG00000141084,RANBP10,RANBP10-201,NM_020850.3,True,ENST00000317506,ENSG00000141084.10
7353,ENSG00000132005,RFX1,RFX1-201,NM_002918.5,True,ENST00000254325,ENSG00000132005.8
7354,ENSG00000234160,,,,True,ENST00000413915,ENSG00000234160.1
7355,ENSG00000130158,DOCK6,DOCK6-201,NM_020812.4,True,ENST00000294618,ENSG00000130158.13
7356,ENSG00000164610,RP9,RP9-201,NM_203288.2,True,ENST00000297157,ENSG00000164610.8
7357,ENSG00000112699,GMDS,GMDS-202,NM_001500.4,True,ENST00000380815,ENSG00000112699.10
7358,ENSG00000264940,SNORD3C,SNORD3C-201,,True,ENST00000580533,ENSG00000264940.4
7359,ENSG00000260924,LINC01311,LINC01311-201,,True,ENST00000565162,ENSG00000260924.2
7360,ENSG00000120725,SIL1,SIL1-202,NM_022464.5,True,ENST00000394817,ENSG00000120725.12
7361,ENSG00000158792,SPATA2L,SPATA2L-201,NM_152339.4,True,ENST00000289805,ENSG00000158792.15
7362,ENSG00000197329,PELI1,PELI1-201,NM_020651.4,True,ENST00000358912,ENSG00000197329.11
7363,ENSG00000167378,IRGQ,IRGQ-201,NM_001007561.3,True,ENST00000422989,ENSG00000167378.8
7364,ENSG00000172663,TMEM134,TMEM134-201,NM_025124.4,True,ENST00000308022,ENSG00000172663.8
7365,ENSG00000248919,ATP5MF-PTCD1,ATP5MF-PTCD1-201,,True,ENST00000413834,ENSG00000248919.7
7366,ENSG00000060069,CTDP1,CTDP1-208,NM_004715.5,True,ENST00000613122,ENSG00000060069.16
7367,ENSG00000197275,RAD54B,RAD54B-202,NM_012415.3,True,ENST00000336148,ENSG00000197275.13
7368,ENSG00000147324,MFHAS1,MFHAS1-201,NM_004225.3,True,ENST00000276282,ENSG00000147324.10
7369,ENSG00000144535,DIS3L2,DIS3L2-202,NM_152383.5,True,ENST00000325385,ENSG00000144535.19
7370,ENSG00000166477,LEO1,LEO1-201,NM_138792.4,True,ENST00000299601,ENSG00000166477.12
7371,ENSG00000137055,PLAA,PLAA-201,NM_001031689.3,True,ENST00000397292,ENSG00000137055.14
7372,ENSG00000253710,ALG11,ALG11-202,NM_001004127.3,True,ENST00000521508,ENSG00000253710.3
7373,ENSG00000171953,ATPAF2,ATPAF2-206,NM_145691.4,True,ENST00000474627,ENSG00000171953.15
7374,ENSG00000110756,HPS5,HPS5-201,NM_181507.2,True,ENST00000349215,ENSG00000110756.17
7375,ENSG00000034677,RNF19A,RNF19A-201,NM_183419.4,True,ENST00000341084,ENSG00000034677.12
7376,ENSG00000111271,ACAD10,ACAD10-201,NM_025247.6,True,ENST00000313698,ENSG00000111271.14
7377,ENSG00000124299,PEPD,PEPD-201,NM_000285.4,True,ENST00000244137,ENSG00000124299.13
7378,ENSG00000267645,,,,True,ENST00000476151,ENSG00000267645.5
7379,ENSG00000169641,LUZP1,LUZP1-201,,True,ENST00000302291,ENSG00000169641.13
7380,ENSG00000118412,CASP8AP2,CASP8AP2-205,,True,ENST00000551025,ENSG00000118412.12
7381,ENSG00000069509,FUNDC1,FUNDC1-201,NM_173794.4,True,ENST00000378045,ENSG00000069509.5
7382,ENSG00000277034,SNORA71,SNORA71.3-201,,True,ENST00000362582,ENSG00000277034.1
7383,ENSG00000265808,SEC22B,SEC22B-201,NM_004892.6,True,ENST00000578049,ENSG00000265808.3
7384,ENSG00000138002,IFT172,IFT172-201,NM_015662.3,True,ENST00000260570,ENSG00000138002.14
7385,ENSG00000169683,LRRC45,LRRC45-201,NM_144999.4,True,ENST00000306688,ENSG00000169683.7
7386,ENSG00000124370,MCEE,MCEE-201,NM_032601.4,True,ENST00000244217,ENSG00000124370.10
7387,ENSG00000186918,ZNF395,ZNF395-201,NM_018660.3,True,ENST00000344423,ENSG00000186918.13
7388,ENSG00000115414,FN1,FN1-203,NM_212482.4,True,ENST00000354785,ENSG00000115414.18
7389,ENSG00000130772,MED18,MED18-201,NM_017638.3,True,ENST00000373842,ENSG00000130772.13
7390,ENSG00000187164,SHTN1,SHTN1-202,NM_001127211.3,True,ENST00000355371,ENSG00000187164.19
7391,ENSG00000129534,MIS18BP1,MIS18BP1-201,NM_018353.5,True,ENST00000310806,ENSG00000129534.13
7392,ENSG00000106123,EPHB6,EPHB6-212,NM_004445.6,True,ENST00000652003,ENSG00000106123.11
7393,ENSG00000025156,HSF2,HSF2-201,NM_004506.4,True,ENST00000368455,ENSG00000025156.12
7394,ENSG00000063587,ZNF275,ZNF275-205,NM_001367757.1,True,ENST00000650114,ENSG00000063587.14
7395,ENSG00000162722,TRIM58,TRIM58-201,NM_015431.4,True,ENST00000366481,ENSG00000162722.8
7396,ENSG00000187325,TAF9B,TAF9B-201,NM_015975.5,True,ENST00000341864,ENSG00000187325.4
7397,ENSG00000110060,PUS3,PUS3-201,NM_031307.4,True,ENST00000227474,ENSG00000110060.8
7398,ENSG00000272620,AFAP1-AS1,AFAP1-AS1-201,,True,ENST00000608442,ENSG00000272620.1
7399,ENSG00000145107,TM4SF19,TM4SF19-201,NM_138461.4,True,ENST00000273695,ENSG00000145107.15
7400,ENSG00000142686,C1orf216,C1orf216-201,NM_152374.2,True,ENST00000270815,ENSG00000142686.7
7401,ENSG00000188092,GPR89B,GPR89B-201,NM_016334.5,True,ENST00000314163,ENSG00000188092.14
7402,ENSG00000123575,FAM199X,FAM199X-202,NM_207318.4,True,ENST00000493442,ENSG00000123575.8
7403,ENSG00000133703,KRAS,KRAS-202,NM_004985.5,True,ENST00000311936,ENSG00000133703.11
7404,ENSG00000141965,FEM1A,FEM1A-201,NM_018708.3,True,ENST00000269856,ENSG00000141965.4
7405,ENSG00000129518,EAPP,EAPP-201,NM_018453.4,True,ENST00000250454,ENSG00000129518.8
7406,ENSG00000011405,PIK3C2A,PIK3C2A-206,NM_002645.4,True,ENST00000691414,ENSG00000011405.13
7407,ENSG00000144355,DLX1,DLX1-203,NM_178120.5,True,ENST00000361725,ENSG00000144355.14
7408,ENSG00000119408,NEK6,NEK6-201,NM_014397.6,True,ENST00000320246,ENSG00000119408.16
7409,ENSG00000102181,CD99L2,CD99L2-203,NM_031462.4,True,ENST00000370377,ENSG00000102181.20
7410,ENSG00000132823,OSER1,OSER1-201,NM_016470.8,True,ENST00000255174,ENSG00000132823.10
7411,ENSG00000010810,FYN,FYN-202,NM_002037.5,True,ENST00000354650,ENSG00000010810.17
7412,ENSG00000126790,L3HYPDH,L3HYPDH-201,NM_144581.2,True,ENST00000247194,ENSG00000126790.11
7413,ENSG00000170836,PPM1D,PPM1D-201,NM_003620.4,True,ENST00000305921,ENSG00000170836.11
7414,ENSG00000147650,LRP12,LRP12-201,NM_013437.5,True,ENST00000276654,ENSG00000147650.11
7415,ENSG00000140577,CRTC3,CRTC3-201,NM_022769.5,True,ENST00000268184,ENSG00000140577.15
7416,ENSG00000197798,FAM118B,FAM118B-209,NM_024556.4,True,ENST00000533050,ENSG00000197798.8
7417,ENSG00000163872,YEATS2,YEATS2-201,NM_018023.5,True,ENST00000305135,ENSG00000163872.15
7418,ENSG00000283632,EXOC3L2,EXOC3L2-201,NM_001382422.1,True,ENST00000413988,ENSG00000283632.2
7419,ENSG00000275835,TUBGCP5,TUBGCP5-205,NM_052903.6,True,ENST00000615383,ENSG00000275835.4
7420,ENSG00000183117,CSMD1,CSMD1-217,NM_033225.6,True,ENST00000635120,ENSG00000183117.18
7421,ENSG00000106723,SPIN1,SPIN1-201,NM_006717.3,True,ENST00000375859,ENSG00000106723.16
7422,ENSG00000114544,SLC41A3,SLC41A3-203,NM_017836.4,True,ENST00000360370,ENSG00000114544.16
7423,ENSG00000155393,HEATR3,HEATR3-201,NM_182922.4,True,ENST00000299192,ENSG00000155393.12
7424,ENSG00000168944,CEP120,CEP120-201,NM_001375405.1,True,ENST00000306467,ENSG00000168944.15
7425,ENSG00000162688,AGL,AGL-203,NM_000642.3,True,ENST00000361915,ENSG00000162688.16
7426,ENSG00000113734,BNIP1,BNIP1-202,NM_001205.3,True,ENST00000351486,ENSG00000113734.17
7427,ENSG00000206195,DUXAP8,DUXAP8-204,,True,ENST00000447898,ENSG00000206195.10
7428,ENSG00000001629,ANKIB1,ANKIB1-201,NM_019004.2,True,ENST00000265742,ENSG00000001629.9
7429,ENSG00000119321,FKBP15,FKBP15-201,NM_015258.2,True,ENST00000238256,ENSG00000119321.8
7430,ENSG00000126091,ST3GAL3,ST3GAL3-205,NM_006279.5,True,ENST00000347631,ENSG00000126091.20
7431,ENSG00000234072,GTF3C2-AS2,GTF3C2-AS2-201,,True,ENST00000412749,ENSG00000234072.1
7432,ENSG00000110315,RNF141,RNF141-201,NM_016422.4,True,ENST00000265981,ENSG00000110315.6
7433,ENSG00000131779,PEX11B,PEX11B-201,NM_003846.3,True,ENST00000369306,ENSG00000131779.10
7434,ENSG00000183814,LIN9,LIN9-206,NM_001366245.2,True,ENST00000681046,ENSG00000183814.15
7435,ENSG00000168795,ZBTB5,ZBTB5-201,NM_014872.3,True,ENST00000307750,ENSG00000168795.4
7436,ENSG00000039319,ZFYVE16,ZFYVE16-202,NM_001284236.3,True,ENST00000505560,ENSG00000039319.16
7437,ENSG00000170185,USP38,USP38-201,NM_032557.6,True,ENST00000307017,ENSG00000170185.9
7438,ENSG00000168056,LTBP3,LTBP3-201,NM_001130144.3,True,ENST00000301873,ENSG00000168056.15
7439,ENSG00000085978,ATG16L1,ATG16L1-203,NM_030803.7,True,ENST00000392017,ENSG00000085978.21
7440,ENSG00000233369,GTF2IP4,GTF2IP4-201,,True,ENST00000453092,ENSG00000233369.7
7441,ENSG00000007341,ST7L,ST7L-202,NM_017744.5,True,ENST00000358039,ENSG00000007341.18
7442,ENSG00000153094,BCL2L11,BCL2L11-206,NM_138621.5,True,ENST00000393256,ENSG00000153094.22
7443,ENSG00000206418,RAB12,RAB12-202,NM_001025300.3,True,ENST00000649141,ENSG00000206418.4
7444,ENSG00000132763,MMACHC,MMACHC-201,NM_015506.3,True,ENST00000401061,ENSG00000132763.14
7445,ENSG00000188706,ZDHHC9,ZDHHC9-201,NM_016032.4,True,ENST00000357166,ENSG00000188706.12
7446,ENSG00000285625,,,,True,ENST00000647707,ENSG00000285625.1
7447,ENSG00000157625,TAB3,TAB3-201,NM_152787.5,True,ENST00000288422,ENSG00000157625.15
7448,ENSG00000162928,PEX13,PEX13-201,NM_002618.4,True,ENST00000295030,ENSG00000162928.8
7449,ENSG00000261221,ZNF865,ZNF865-201,NM_001195605.2,True,ENST00000568956,ENSG00000261221.3
7450,ENSG00000138780,GSTCD,GSTCD-211,NM_001370181.1,True,ENST00000515279,ENSG00000138780.14
7451,ENSG00000124198,ARFGEF2,ARFGEF2-201,NM_006420.3,True,ENST00000371917,ENSG00000124198.8
7452,ENSG00000197969,VPS13A,VPS13A-202,NM_033305.3,True,ENST00000360280,ENSG00000197969.12
7453,ENSG00000125741,OPA3,OPA3-201,NM_025136.4,True,ENST00000263275,ENSG00000125741.4
7454,ENSG00000264522,OTUD7B,OTUD7B-202,NM_020205.4,True,ENST00000581312,ENSG00000264522.5
7455,ENSG00000119778,ATAD2B,ATAD2B-201,NM_017552.4,True,ENST00000238789,ENSG00000119778.14
7456,ENSG00000285839,,,,True,ENST00000648686,ENSG00000285839.1
7457,ENSG00000102870,ZNF629,ZNF629-201,NM_001080417.3,True,ENST00000262525,ENSG00000102870.5
7458,ENSG00000267368,UPK3BL1,UPK3BL1-201,NM_001114403.3,True,ENST00000340457,ENSG00000267368.1
7459,ENSG00000100354,TNRC6B,TNRC6B-206,NM_001162501.2,True,ENST00000454349,ENSG00000100354.20
7460,ENSG00000134146,DPH6,DPH6-201,NM_080650.4,True,ENST00000256538,ENSG00000134146.11
7461,ENSG00000138050,THUMPD2,THUMPD2-204,NM_025264.5,True,ENST00000505747,ENSG00000138050.14
7462,ENSG00000102699,PARP4,PARP4-201,NM_006437.4,True,ENST00000381989,ENSG00000102699.5
7463,ENSG00000179912,R3HDM2,R3HDM2-204,NM_001394031.1,True,ENST00000402412,ENSG00000179912.20
7464,ENSG00000236552,RPL13AP5,RPL13AP5-201,,True,ENST00000439189,ENSG00000236552.2
7465,ENSG00000136940,PDCL,PDCL-201,NM_005388.5,True,ENST00000259467,ENSG00000136940.13
7466,ENSG00000122435,TRMT13,TRMT13-202,NM_019083.3,True,ENST00000370141,ENSG00000122435.9
7467,ENSG00000166169,POLL,POLL-203,NM_001174084.2,True,ENST00000370162,ENSG00000166169.16
7468,ENSG00000261377,PDCD6IPP2,PDCD6IPP2-201,,True,ENST00000566321,ENSG00000261377.5
7469,ENSG00000168300,PCMTD1,PCMTD1-207,NM_052937.4,True,ENST00000522514,ENSG00000168300.13
7470,ENSG00000143376,SNX27,SNX27-204,NM_001330723.2,True,ENST00000458013,ENSG00000143376.13
7471,ENSG00000250575,,,,True,ENST00000514436,ENSG00000250575.1
7472,ENSG00000135549,PKIB,PKIB-205,NM_181795.3,True,ENST00000368452,ENSG00000135549.14
7473,ENSG00000177058,SLC38A9,SLC38A9-202,NM_173514.4,True,ENST00000396865,ENSG00000177058.11
7474,ENSG00000129473,BCL2L2,BCL2L2-201,NM_004050.5,True,ENST00000250405,ENSG00000129473.9
7475,ENSG00000106460,TMEM106B,TMEM106B-202,NM_001134232.2,True,ENST00000396668,ENSG00000106460.18
7476,ENSG00000159873,CCDC117,CCDC117-201,NM_173510.4,True,ENST00000249064,ENSG00000159873.9
7477,ENSG00000196456,ZNF775,ZNF775-201,NM_173680.4,True,ENST00000329630,ENSG00000196456.11
7478,ENSG00000055147,FAM114A2,FAM114A2-201,NM_018691.4,True,ENST00000351797,ENSG00000055147.18
7479,ENSG00000196517,SLC6A9,SLC6A9-205,NM_001024845.3,True,ENST00000372310,ENSG00000196517.11
7480,ENSG00000139734,DIAPH3,DIAPH3-205,NM_001042517.2,True,ENST00000400324,ENSG00000139734.18
7481,ENSG00000177352,CCDC71,CCDC71-201,NM_022903.4,True,ENST00000321895,ENSG00000177352.9
7482,ENSG00000165684,SNAPC4,SNAPC4-206,NM_003086.4,True,ENST00000684778,ENSG00000165684.4
7483,ENSG00000157911,PEX10,PEX10-202,NM_002617.4,True,ENST00000447513,ENSG00000157911.10
7484,ENSG00000049883,PTCD2,PTCD2-202,NM_024754.5,True,ENST00000380639,ENSG00000049883.14
7485,ENSG00000080815,PSEN1,PSEN1-201,NM_000021.4,True,ENST00000324501,ENSG00000080815.18
7486,ENSG00000113108,APBB3,APBB3-203,NM_133173.3,True,ENST00000357560,ENSG00000113108.19
7487,ENSG00000106608,URGCP,URGCP-207,NM_001077663.3,True,ENST00000453200,ENSG00000106608.16
7488,ENSG00000157303,SUSD3,SUSD3-202,NM_145006.4,True,ENST00000375472,ENSG00000157303.10
7489,ENSG00000145781,COMMD10,COMMD10-201,NM_016144.4,True,ENST00000274458,ENSG00000145781.8
7490,ENSG00000251129,LINC02506,LINC02506-207,,True,ENST00000665582,ENSG00000251129.1
7491,ENSG00000170234,PWWP2A,PWWP2A-201,NM_001130864.2,True,ENST00000307063,ENSG00000170234.12
7492,ENSG00000119328,ABITRAM,ABITRAM-201,NM_017832.4,True,ENST00000322940,ENSG00000119328.11
7493,ENSG00000168566,SNRNP48,SNRNP48-201,NM_152551.4,True,ENST00000342415,ENSG00000168566.12
7494,ENSG00000087338,GMCL1,GMCL1-201,NM_178439.5,True,ENST00000282570,ENSG00000087338.4
7495,ENSG00000137871,ZNF280D,ZNF280D-201,NM_017661.4,True,ENST00000267807,ENSG00000137871.20
7496,ENSG00000197024,ZNF398,ZNF398-202,NM_170686.3,True,ENST00000475153,ENSG00000197024.8
7497,ENSG00000155275,TRMT44,TRMT44-201,NM_152544.3,True,ENST00000389737,ENSG00000155275.18
7498,ENSG00000249550,LINC01234,LINC01234-212,,True,ENST00000661760,ENSG00000249550.6
7499,ENSG00000204385,SLC44A4,SLC44A4-202,NM_025257.3,True,ENST00000229729,ENSG00000204385.11
7500,ENSG00000119929,CUTC,CUTC-202,NM_015960.3,True,ENST00000370476,ENSG00000119929.12
7501,ENSG00000197056,ZMYM1,ZMYM1-201,NM_024772.5,True,ENST00000359858,ENSG00000197056.10
7502,ENSG00000119655,NPC2,NPC2-207,NM_006432.5,True,ENST00000555619,ENSG00000119655.10
7503,ENSG00000069702,TGFBR3,TGFBR3-201,NM_003243.5,True,ENST00000212355,ENSG00000069702.10
7504,ENSG00000107938,EDRF1,EDRF1-202,NM_001202438.2,True,ENST00000356792,ENSG00000107938.17
7505,ENSG00000188735,TMEM120B,TMEM120B-204,NM_001080825.2,True,ENST00000449592,ENSG00000188735.12
7506,ENSG00000131370,SH3BP5,SH3BP5-202,NM_004844.5,True,ENST00000383791,ENSG00000131370.15
7507,ENSG00000177981,ASB8,ASB8-201,NM_024095.5,True,ENST00000317697,ENSG00000177981.10
7508,ENSG00000152127,MGAT5,MGAT5-201,NM_002410.5,True,ENST00000281923,ENSG00000152127.8
7509,ENSG00000152413,HOMER1,HOMER1-202,NM_004272.5,True,ENST00000334082,ENSG00000152413.14
7510,ENSG00000142867,BCL10,BCL10-202,NM_003921.5,True,ENST00000648566,ENSG00000142867.13
7511,ENSG00000117569,PTBP2,PTBP2-213,NM_021190.4,True,ENST00000674951,ENSG00000117569.18
7512,ENSG00000052126,PLEKHA5,PLEKHA5-203,NM_001256470.2,True,ENST00000429027,ENSG00000052126.14
7513,ENSG00000059588,TARBP1,TARBP1-201,NM_005646.4,True,ENST00000040877,ENSG00000059588.9
7514,ENSG00000270816,LINC00221,LINC00221-202,,True,ENST00000619530,ENSG00000270816.5
7515,ENSG00000169607,CKAP2L,CKAP2L-201,NM_152515.5,True,ENST00000302450,ENSG00000169607.12
7516,ENSG00000157353,FCSK,FCSK-201,NM_145059.3,True,ENST00000288078,ENSG00000157353.16
7517,ENSG00000196459,TRAPPC2,TRAPPC2-203,NM_001011658.4,True,ENST00000380579,ENSG00000196459.13
7518,ENSG00000165233,CARD19,CARD19-201,NM_032310.5,True,ENST00000375464,ENSG00000165233.17
7519,ENSG00000163631,ALB,ALB-201,NM_000477.7,True,ENST00000295897,ENSG00000163631.16
7520,ENSG00000096968,JAK2,JAK2-201,NM_004972.4,True,ENST00000381652,ENSG00000096968.13
7521,ENSG00000108666,C17orf75,C17orf75-202,NM_022344.4,True,ENST00000577809,ENSG00000108666.9
7522,ENSG00000139182,CLSTN3,CLSTN3-201,NM_014718.4,True,ENST00000266546,ENSG00000139182.14
7523,ENSG00000174951,FUT1,FUT1-206,NM_001384359.1,True,ENST00000645652,ENSG00000174951.11
7524,ENSG00000122971,ACADS,ACADS-201,NM_000017.4,True,ENST00000242592,ENSG00000122971.8
7525,ENSG00000108406,DHX40,DHX40-201,NM_024612.5,True,ENST00000251241,ENSG00000108406.9
7526,ENSG00000260708,TBC1D22A-DT,TBC1D22A-DT-201,,True,ENST00000564152,ENSG00000260708.1
7527,ENSG00000169946,ZFPM2,ZFPM2-201,NM_012082.4,True,ENST00000407775,ENSG00000169946.13
7528,ENSG00000156136,DCK,DCK-201,NM_000788.3,True,ENST00000286648,ENSG00000156136.9
7529,ENSG00000074755,ZZEF1,ZZEF1-201,NM_015113.4,True,ENST00000381638,ENSG00000074755.14
7530,ENSG00000158856,DMTN,DMTN-202,NM_001387751.1,True,ENST00000358242,ENSG00000158856.18
7531,ENSG00000171130,ATP6V0E2,ATP6V0E2-202,NM_145230.4,True,ENST00000425642,ENSG00000171130.18
7532,ENSG00000168014,C2CD3,C2CD3-202,NM_001286577.2,True,ENST00000334126,ENSG00000168014.16
7533,ENSG00000176209,SMIM19,SMIM19-203,NM_001135674.2,True,ENST00000417410,ENSG00000176209.11
7534,ENSG00000113838,TBCCD1,TBCCD1-201,NM_018138.5,True,ENST00000338733,ENSG00000113838.12
7535,ENSG00000164823,OSGIN2,OSGIN2-202,NM_001126111.3,True,ENST00000451899,ENSG00000164823.10
7536,ENSG00000161010,MRNIP,MRNIP-201,NM_016175.4,True,ENST00000292586,ENSG00000161010.14
7537,ENSG00000161021,MAML1,MAML1-201,NM_014757.5,True,ENST00000292599,ENSG00000161021.12
7538,ENSG00000142544,CTU1,CTU1-201,NM_145232.4,True,ENST00000421832,ENSG00000142544.6
7539,ENSG00000175213,ZNF408,ZNF408-201,NM_024741.3,True,ENST00000311764,ENSG00000175213.2
7540,ENSG00000197037,ZSCAN25,ZSCAN25-204,NM_145115.3,True,ENST00000394152,ENSG00000197037.10
7541,ENSG00000100281,HMGXB4,HMGXB4-201,NM_001003681.3,True,ENST00000216106,ENSG00000100281.13
7542,ENSG00000163214,DHX57,DHX57-203,NM_198963.3,True,ENST00000457308,ENSG00000163214.20
7543,ENSG00000128487,SPECC1,SPECC1-204,NM_001243439.2,True,ENST00000395527,ENSG00000128487.16
7544,ENSG00000100744,GSKIP,GSKIP-205,NM_016472.5,True,ENST00000555181,ENSG00000100744.14
7545,ENSG00000259943,ZMPSTE24-DT,ZMPSTE24-DT-201,,True,ENST00000567508,ENSG00000259943.1
7546,ENSG00000153395,LPCAT1,LPCAT1-201,NM_024830.5,True,ENST00000283415,ENSG00000153395.9
7547,ENSG00000114107,CEP70,CEP70-201,NM_024491.4,True,ENST00000264982,ENSG00000114107.8
7548,ENSG00000171763,SPATA5L1,SPATA5L1-201,NM_024063.3,True,ENST00000305560,ENSG00000171763.18
7549,ENSG00000198707,CEP290,CEP290-207,NM_025114.4,True,ENST00000552810,ENSG00000198707.14
7550,ENSG00000125895,TMEM74B,TMEM74B-202,NM_001304748.2,True,ENST00000429036,ENSG00000125895.5
7551,ENSG00000087903,RFX2,RFX2-201,NM_000635.4,True,ENST00000303657,ENSG00000087903.12
7552,ENSG00000272752,STAG3L5P-PVRIG2P-PILRB,STAG3L5P-PVRIG2P-PILRB-201,,True,ENST00000310771,ENSG00000272752.6
